Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
EnchantConfig_18188_Desc,awgx,f附魔_EnchantConfig_A.csv,8,EnchantConfig,Desc,,打出后抽 [Arg1] 张牌。,"When you play the engraved card, draw [Arg1] card."
EnchantConfig_18169_Desc,awfL,f附魔_EnchantConfig_A.csv,9,EnchantConfig,Desc,,打出后获得 [Arg1] 点算力。,"When you play the engraved card, recover [Arg1] Arithmetica."
EnchantConfig_18201_Desc,awgX,f附魔_EnchantConfig_A.csv,10,EnchantConfig,Desc,,打出后所属唤醒体获得 [Arg1] 点狂气。,"When you play the engraved card, increase its Awakener's Aliemus by <Energy:[Arg1]>."
EnchantConfig_18183_Desc,awgn,f附魔_EnchantConfig_A.csv,11,EnchantConfig,Desc,,打出后<VulnerabilityIconKeywords:易伤>所有敌人 [Arg1] 回合。,"When you play the engraved card, inflict [Arg1] turn of <VulnerabilityIconKeywords:Vulnerable> on all enemies."
EnchantConfig_18192_Desc,awgF,f附魔_EnchantConfig_A.csv,12,EnchantConfig,Desc,,打出后<WeaknessIconKeywords:虚弱>所有敌人 [Arg1] 回合。,"When you play the engraved card, inflict [Arg1] turn of <WeaknessIconKeywords:Weakness> on all enemies."
EnchantConfig_18196_Desc,awgN,f附魔_EnchantConfig_A.csv,13,EnchantConfig,Desc,,打出后获得 [Arg1] 点护盾。,"When you play the engraved card, gain <Block:[Arg1]> Shield."
EnchantConfig_18200_Desc,awgV,f附魔_EnchantConfig_A.csv,14,EnchantConfig,Desc,,打出后额外生效 [Arg1] 次，获得 [Arg2] 点黑印，<DepleteIconKeywords:消耗>、<GuyouKeywords:固有>。,"The engraved card has <DepleteIconKeywords:Exhaust> and <GuyouKeywords:Innate>. When you play the engraved card, it takes effect [Arg1] extra time, and you receive [Arg2] Black Sigils."
EnchantConfig_18186_Desc,awgt,f附魔_EnchantConfig_A.csv,15,EnchantConfig,Desc,,战斗开始后将 [Arg1] 张临时复制洗入抽牌堆，原始卡牌和镜像卡牌均获得<RetainIconKeywords:保留>。,"At the start of each battle, shuffle [Arg1] basic copy of the engraved card into the Draw Pile. Both the engraved card and the copy it creates have <RetainIconKeywords:Retain>."
EnchantConfig_18199_Desc,awgT,f附魔_EnchantConfig_A.csv,16,EnchantConfig,Desc,,打出后获得 [Arg1] 层<RetaliateIconKeywords:反击>，对所有敌人造成 [Arg2]% <RetaliateIconKeywords:反击>的真实伤害。,"When you play the engraved card, gain [Arg1] <RetaliateIconKeywords:Counter>, then deal True DMG to all enemies equal to [Arg2]% of your <RetaliateIconKeywords:Counter>."
EnchantConfig_18185_Desc,awgr,f附魔_EnchantConfig_A.csv,17,EnchantConfig,Desc,,打出后对所有敌人施加 [Arg1] 层<IntoxicationIconKeywords:中毒>，使所有敌人触发 [Arg2]% <IntoxicationIconKeywords:中毒> 。,"When you play the engraved card, inflict [Arg1] <IntoxicationIconKeywords:Poison> on all enemies, then trigger [Arg2]% of each enemy's <IntoxicationIconKeywords:Poison>."
EnchantConfig_18176_Desc,awfZ,f附魔_EnchantConfig_A.csv,18,EnchantConfig,Desc,,打出后使 1 条触腕攻击 [Arg1] 次。,"When you play the engraved card, trigger [Arg1] Tentacle attack."
EnchantConfig_18191_Desc,awgD,f附魔_EnchantConfig_A.csv,19,EnchantConfig,Desc,,打出后 <EmbryoFusionIconKeywords:胚胎融合>  +[Arg1]%。,"When you play the engraved card, increase <EmbryoFusionIconKeywords:Embryo Fusion> by +[Arg1]%."
EnchantConfig_18204_Desc,awhd,f附魔_EnchantConfig_A.csv,20,EnchantConfig,Desc,,打出后将卡牌的 [Arg1] 张复制加入临时<DimensionalSpaceIconKeywords:超维空间>。,"When you play the engraved card, add [Arg1] copy of it to a Temporary <DimensionalSpaceIconKeywords:Ultra Space> slot."
EnchantConfig_18195_Desc,awgL,f附魔_EnchantConfig_A.csv,21,EnchantConfig,Desc,,打出后获得 [Arg1] 点<PowerIconKeywords:力量>。,"When you play the engraved card, gain [Arg1] <PowerIconKeywords:STR> after its effects resolve."
EnchantConfig_18202_Desc,awgZ,f附魔_EnchantConfig_A.csv,22,EnchantConfig,Desc,,打出后获得 [Arg1] 点临时<PowerIconKeywords:力量>，刻印卡牌也能受到该<PowerIconKeywords:力量>加成。,"When you play the engraved card, first gain [Arg1] Temporary <PowerIconKeywords:STR>, then resolve the card's effects."
EnchantConfig_18203_Desc,awhb,f附魔_EnchantConfig_A.csv,23,EnchantConfig,Desc,,打出后其他唤醒体获得 [Arg1] 狂气。,"When you play the engraved card, increase all other Awakeners' Aliemus by <Energy:[Arg1]>."
EnchantConfig_18182_Desc,awgl,f附魔_EnchantConfig_A.csv,24,EnchantConfig,Desc,,打出后将 [Arg1] 张 <DerivativeCardKeywords_4:「灵感」> 洗入抽牌堆。「灵感-获得 1 算力。抽 1 张牌，<RetainIconKeywords:保留>，<DepleteIconKeywords:消耗>。」,"When you play the engraved card, shuffle [Arg1] <DerivativeCardKeywords_4:""Insight""> into the Draw Pile."
EnchantConfig_18172_Desc,awfR,f附魔_EnchantConfig_A.csv,25,EnchantConfig,Desc,,打出后使所有敌人失去 [Arg1] 点临时<PowerIconKeywords:力量>。,"When you play the engraved card, inflict [Arg1] Temp. <ExhaustionIconKeywords:STR▼> on all enemies."
EnchantConfig_18177_Desc,awgb,f附魔_EnchantConfig_A.csv,27,EnchantConfig,Desc,,打出后抽 [Arg1] 张牌。,"When you play the engraved card, draw [Arg1] cards."
EnchantConfig_18197_Desc,awgP,f附魔_EnchantConfig_A.csv,28,EnchantConfig,Desc,,打出后获得 [Arg1] 点算力。,"When you play the engraved card, recover [Arg1] Arithmetica."
EnchantConfig_18180_Desc,awgh,f附魔_EnchantConfig_A.csv,29,EnchantConfig,Desc,,打出后所属唤醒体获得 [Arg1] 点狂气。,"When you play the engraved card, increase its Awakener's Aliemus by <Energy:[Arg1]>."
EnchantConfig_18174_Desc,awfV,f附魔_EnchantConfig_A.csv,30,EnchantConfig,Desc,,打出后<VulnerabilityIconKeywords:易伤>所有敌人 [Arg1] 回合。,"When you play the engraved card, inflict [Arg1] turns of <VulnerabilityIconKeywords:Vulnerable> on all enemies."
EnchantConfig_18190_Desc,awgB,f附魔_EnchantConfig_A.csv,31,EnchantConfig,Desc,,打出后<WeaknessIconKeywords:虚弱>所有敌人 [Arg1] 回合。,"When you play the engraved card, inflict [Arg1] turns of <WeaknessIconKeywords:Weakness> on all enemies."
EnchantConfig_18184_Desc,awgp,f附魔_EnchantConfig_A.csv,32,EnchantConfig,Desc,,打出后获得 [Arg1] 点护盾。,"When you play the engraved card, gain <Block:[Arg1]> Shield."
EnchantConfig_18171_Desc,awfP,f附魔_EnchantConfig_A.csv,33,EnchantConfig,Desc,,打出后额外生效 [Arg1] 次，获得 [Arg2] 点黑印，<DepleteIconKeywords:消耗>、<GuyouKeywords:固有>。,"The engraved card has <DepleteIconKeywords:Exhaust> and <GuyouKeywords:Innate>. When you play the engraved card, it takes effect [Arg1] extra times, and you receive [Arg2] Black Sigils."
EnchantConfig_18178_Desc,awgd,f附魔_EnchantConfig_A.csv,34,EnchantConfig,Desc,,战斗开始后将 [Arg1] 张临时复制洗入抽牌堆，原始卡牌和镜像卡牌均获得<RetainIconKeywords:保留>。,"At the start of each battle, shuffle [Arg1] basic copies of the engraved card into the Draw Pile. Both the engraved card and the copies it creates have <RetainIconKeywords:Retain>."
EnchantConfig_18170_Desc,awfN,f附魔_EnchantConfig_A.csv,35,EnchantConfig,Desc,,打出后获得 [Arg1] 层<RetaliateIconKeywords:反击>，对所有敌人造成 [Arg2]% <RetaliateIconKeywords:反击>的真实伤害。,"When you play the engraved card, gain [Arg1] <RetaliateIconKeywords:Counter>, then deal True DMG to all enemies equal to [Arg2]% of your <RetaliateIconKeywords:Counter>."
EnchantConfig_18181_Desc,awgj,f附魔_EnchantConfig_A.csv,36,EnchantConfig,Desc,,打出后对所有敌人施加 [Arg1] 层<IntoxicationIconKeywords:中毒>，使所有敌人触发 [Arg2]% <IntoxicationIconKeywords:中毒> 。,"When you play the engraved card, inflict [Arg1] <IntoxicationIconKeywords:Poison> on all enemies, then trigger [Arg2]% of each enemy's <IntoxicationIconKeywords:Poison>."
EnchantConfig_18175_Desc,awfX,f附魔_EnchantConfig_A.csv,37,EnchantConfig,Desc,,打出后使 1 条触腕攻击 [Arg1] 次。,"When you play the engraved card, trigger [Arg1] Tentacle attacks."
EnchantConfig_18173_Desc,awfT,f附魔_EnchantConfig_A.csv,38,EnchantConfig,Desc,,打出后 <EmbryoFusionIconKeywords:胚胎融合>  +[Arg1]%。,"When you play the engraved card, increase <EmbryoFusionIconKeywords:Embryo Fusion> by +[Arg1]%."
EnchantConfig_18194_Desc,awgJ,f附魔_EnchantConfig_A.csv,39,EnchantConfig,Desc,,打出后将卡牌的 [Arg1] 张复制加入临时<DimensionalSpaceIconKeywords:超维空间>。,"When you play the engraved card, add [Arg1] copies of it to Temporary <DimensionalSpaceIconKeywords:Ultra Space> slots."
EnchantConfig_18179_Desc,awgf,f附魔_EnchantConfig_A.csv,40,EnchantConfig,Desc,,打出后获得 [Arg1] 点<PowerIconKeywords:力量>。,"When you play the engraved card, gain [Arg1] <PowerIconKeywords:STR> after its effects resolve."
EnchantConfig_18187_Desc,awgv,f附魔_EnchantConfig_A.csv,41,EnchantConfig,Desc,,打出后获得 [Arg1] 点临时<PowerIconKeywords:力量>，刻印卡牌也能受到该<PowerIconKeywords:力量>加成。,"When you play the engraved card, first gain [Arg1] Temporary <PowerIconKeywords:STR>, then resolve the card's effects."
EnchantConfig_18198_Desc,awgR,f附魔_EnchantConfig_A.csv,42,EnchantConfig,Desc,,打出后其他唤醒体获得 [Arg1] 狂气。,"When you play the engraved card, increase all other Awakeners' Aliemus by <Energy:[Arg1]>."
EnchantConfig_18189_Desc,awgz,f附魔_EnchantConfig_A.csv,43,EnchantConfig,Desc,,打出后将 [Arg1] 张 <DerivativeCardKeywords_4:「灵感」> 洗入抽牌堆。「灵感-获得 1 算力。抽 1 张牌，<RetainIconKeywords:保留>，<DepleteIconKeywords:消耗>。」,"When you play the engraved card, shuffle [Arg1] <DerivativeCardKeywords_4:""Insight""> into the Draw Pile."
EnchantConfig_18193_Desc,awgH,f附魔_EnchantConfig_A.csv,44,EnchantConfig,Desc,,打出后使所有敌人失去 [Arg1] 点临时<PowerIconKeywords:力量>。,"When you play the engraved card, inflict [Arg1] Temp. <ExhaustionIconKeywords:STR▼> on all enemies."
State_2570_Desc,aWjL,z状态表_State_A.csv,343,State,Desc,,打出后抽 [StateArg1] 张牌。,"When you play this card, draw [StateArg1] card."
State_2780_Desc,aWuV,z状态表_State_A.csv,344,State,Desc,,打出后获得 [StateArg1] 点算力。,"When you play this card, recover [StateArg1] Arithmetica."
State_3277_Desc,aWVP,z状态表_State_A.csv,345,State,Desc,,打出后所属唤醒体获得 [StateArg1] 点狂气。,"When you play this card, increase this Awakener's Aliemus by <Energy:[StateArg1]>."
State_3742_Desc,aXEm,z状态表_State_A.csv,346,State,Desc,,打出后易伤所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turn of <VulnerabilityIconKeywords:Vulnerable> on all enemies."
State_2962_Desc,aWEO,z状态表_State_A.csv,347,State,Desc,,打出后虚弱所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turn of <WeaknessIconKeywords:Weakness> on all enemies."
State_2422_Desc,aVWx,z状态表_State_A.csv,348,State,Desc,,打出后获得 [StateArg1] 点护盾。,"When you play this card, gain <Block:[StateArg1]> Shield."
State_3401_Desc,aXcz,z状态表_State_A.csv,349,State,Desc,,打出后额外生效 [StateArg1] 次，获得 [StateArg2] 点黑印，消耗，固有。,"When you play this card, it takes effect [StateArg1] extra time, and you receive [StateArg2] Black Sigils. (This Orison also affixed <DepleteIconKeywords:Exhaust> and <GuyouKeywords:Innate> to the card.)"
State_3707_Desc,aXCx,z状态表_State_A.csv,350,State,Desc,,战斗开始后将 [StateArg1] 张临时复制洗入抽牌堆，原始卡牌和镜像卡牌均获得保留。,"At the start of battle, [StateArg1] copy of this card was shuffled into the Draw Pile. (This Orison affixed <RetainIconKeywords:Retain> to the cards.)"
State_2842_Desc,aWyn,z状态表_State_A.csv,351,State,Desc,,打出后获得 [StateArg1] 层反击，对所有敌人造成 [StateArg2]% 反击的真实伤害。,"When you play this card, gain [StateArg1] <RetaliateIconKeywords:Counter>, then deal True DMG to all enemies equal to [StateArg2]% of your <RetaliateIconKeywords:Counter>."
State_2941_Desc,aWDG,z状态表_State_A.csv,352,State,Desc,,打出后对所有敌人施加 [StateArg1] 层中毒，使所有敌人触发 [StateArg2]% 中毒。,"When you play this card, inflict [StateArg1] <IntoxicationIconKeywords:Poison> on all enemies, then trigger [StateArg2]% of each enemy's <IntoxicationIconKeywords:Poison>."
State_2996_Desc,aWGA,z状态表_State_A.csv,353,State,Desc,,打出后使1条触腕攻击 [StateArg1] 次。,"When you play this card, trigger [StateArg1] Tentacle attack."
State_2572_Desc,aWjR,z状态表_State_A.csv,354,State,Desc,,打出后胚胎融合 +[StateArg1]%。,"When you play this card, increase <EmbryoFusionIconKeywords:Embryo Fusion> by +[StateArg1]%."
State_3698_Desc,aXBW,z状态表_State_A.csv,355,State,Desc,,打出后将卡牌的 [StateArg1] 张复制加入临时<DimensionalSpaceIconKeywords:超维空间>。,"When you play this card, add [StateArg1] copy of it to a Temporary <DimensionalSpaceIconKeywords:Ultra Space> slot."
State_3388_Desc,aXbP,z状态表_State_A.csv,356,State,Desc,,打出后获得 [StateArg1] 点力量。,"When you play this card, gain [StateArg1] <PowerIconKeywords:STR> after its effects resolve."
State_2820_Desc,aWxc,z状态表_State_A.csv,357,State,Desc,,打出后获得 [StateArg1] 点临时力量，该刻印卡牌也能享受力量加成。,"When you play this card, first gain [StateArg1] Temp. <PowerIconKeywords:STR>, then resolve the card's effects. (Its DMG effects will benefit from this STR.)"
State_2747_Desc,aWtg,z状态表_State_A.csv,358,State,Desc,,打出后其他唤醒体获得 [StateArg1] 狂气。,"When you play this card, increase all other Awakeners' Aliemus by <Energy:[StateArg1]>."
State_3305_Desc,aWXs,z状态表_State_A.csv,359,State,Desc,,打出后将 [StateArg1] 张 「灵感」 洗入抽牌堆。「灵感」：获得 1 算力，抽 1 张牌，保留，消耗。,"When you play this card, shuffle [StateArg1] <DerivativeCardKeywords_4:""Insight""> into the Draw Pile."
State_2624_Desc,aWmL,z状态表_State_A.csv,360,State,Desc,,打出后使所有敌人失去 [StateArg1] 点临时力量。,"When you play this card, inflict [StateArg1] Temp. <ExhaustionIconKeywords:STR▼> on all enemies."
State_3348_Desc,aWZI,z状态表_State_A.csv,362,State,Desc,,打出后抽 [StateArg1] 张牌。,"When you play this card, draw [StateArg1] cards."
State_3348_WeaponDesc,aWZK,z状态表_State_A.csv,362,State,WeaponDesc,,打出后抽 [StateArg1] 张牌。,"When you play this card, draw [StateArg1] cards."
State_3196_Desc,aWRE,z状态表_State_A.csv,363,State,Desc,,打出后获得 [StateArg1] 点算力。,"When you play this card, recover [StateArg1] Arithmetica."
State_3196_WeaponDesc,aWRG,z状态表_State_A.csv,363,State,WeaponDesc,,打出后获得 [StateArg1] 点算力。,"When you play this card, recover [StateArg1] Arithmetica."
State_3777_Desc,aXGh,z状态表_State_A.csv,364,State,Desc,,打出后所属唤醒体获得 [StateArg1] 点狂气。,"When you play this card, increase this Awakener's Aliemus by <Energy:[StateArg1]>."
State_3777_WeaponDesc,aXGj,z状态表_State_A.csv,364,State,WeaponDesc,,打出后所属唤醒体获得 [StateArg1] 点狂气。,"When you play this card, increase this Awakener's Aliemus by <Energy:[StateArg1]>."
State_2723_Desc,aWrY,z状态表_State_A.csv,365,State,Desc,,打出后易伤所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turns of <VulnerabilityIconKeywords:Vulnerable> on all enemies."
State_2723_WeaponDesc,aWsa,z状态表_State_A.csv,365,State,WeaponDesc,,打出后易伤所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turns of <VulnerabilityIconKeywords:Vulnerable> on all enemies."
State_3523_Desc,aXkP,z状态表_State_A.csv,366,State,Desc,,打出后虚弱所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turns of <WeaknessIconKeywords:Weakness> on all enemies."
State_3523_WeaponDesc,aXkR,z状态表_State_A.csv,366,State,WeaponDesc,,打出后虚弱所有敌人 [StateArg1] 回合。,"When you play this card, inflict [StateArg1] turns of <WeaknessIconKeywords:Weakness> on all enemies."
State_3714_Desc,aXCP,z状态表_State_A.csv,367,State,Desc,,打出后获得 [StateArg1] 点护盾。,"When you play this card, gain <Block:[StateArg1]> Shield."
State_3714_WeaponDesc,aXCR,z状态表_State_A.csv,367,State,WeaponDesc,,打出后获得 [StateArg1] 点护盾。,"When you play this card, gain <Block:[StateArg1]> Shield."
State_2762_Desc,aWtW,z状态表_State_A.csv,368,State,Desc,,打出后额外生效 [StateArg1] 次，获得 [StateArg2] 点黑印，消耗，固有。,"When you play this card, it takes effect [StateArg1] extra times, and you receive [StateArg2] Black Sigils. (This Orison also affixed <DepleteIconKeywords:Exhaust> and <GuyouKeywords:Innate> to the card.)"
State_2762_WeaponDesc,aWtY,z状态表_State_A.csv,368,State,WeaponDesc,,打出后额外生效 [StateArg1] 次，消耗。,"When you play this card, it takes effect [StateArg1] extra times, and you receive [StateArg2] Black Sigils. (This Orison also affixed <DepleteIconKeywords:Exhaust> and <GuyouKeywords:Innate> to the card.)"
State_3026_Desc,aWId,z状态表_State_A.csv,369,State,Desc,,战斗开始后将 [StateArg1] 张临时复制洗入抽牌堆，原始卡牌和镜像卡牌均获得保留。,"At the start of battle, [StateArg1] copies of this card were shuffled into the Draw Pile. (This Orison affixed <RetainIconKeywords:Retain> to the cards.)"
State_3026_WeaponDesc,aWIf,z状态表_State_A.csv,369,State,WeaponDesc,,战斗开始后将 [StateArg1] 张临时复制洗入抽牌堆。,"At the start of battle, [StateArg1] copies of this card were shuffled into the Draw Pile. (This Orison affixed <RetainIconKeywords:Retain> to the cards.)"
State_2538_Desc,aWhs,z状态表_State_A.csv,370,State,Desc,,打出后获得 [StateArg1] 层反击，对所有敌人造成 [StateArg2]% 反击的真实伤害。,"When you play this card, gain [StateArg1] <RetaliateIconKeywords:Counter>, then deal True DMG to all enemies equal to [StateArg2]% of your <RetaliateIconKeywords:Counter>."
State_2726_Desc,aWsh,z状态表_State_A.csv,371,State,Desc,,打出后对所有敌人施加 [StateArg1] 层中毒，使所有敌人触发 [StateArg2]% 中毒。,"When you play this card, inflict [StateArg1] <IntoxicationIconKeywords:Poison> on all enemies, then trigger [StateArg2]% of each enemy's <IntoxicationIconKeywords:Poison>."
State_3035_Desc,aWIK,z状态表_State_A.csv,372,State,Desc,,打出后使1条触腕攻击 [StateArg1] 次。,"When you play this card, trigger [StateArg1] Tentacle attacks."
State_3035_WeaponDesc,aWIM,z状态表_State_A.csv,372,State,WeaponDesc,,打出后使1条触腕攻击所有敌人 [StateArg1] 次。,"When you play this card, trigger [StateArg1] Tentacle attacks."
State_2875_Desc,aWzZ,z状态表_State_A.csv,373,State,Desc,,打出后胚胎融合 +[StateArg1]%。,"When you play this card, increase <EmbryoFusionIconKeywords:Embryo Fusion> by +[StateArg1]%."
State_2875_WeaponDesc,aWAb,z状态表_State_A.csv,373,State,WeaponDesc,,打出后获得 [StateArg1] 个胚胎融合度。,"When you play this card, increase <EmbryoFusionIconKeywords:Embryo Fusion> by +[StateArg1]%."
State_3084_Desc,aWLK,z状态表_State_A.csv,374,State,Desc,,打出后将卡牌的 [StateArg1] 张复制加入临时<DimensionalSpaceIconKeywords:超维空间>。,"When you play this card, add [StateArg1] copies of it to Temporary <DimensionalSpaceIconKeywords:Ultra Space> slots."
State_3084_WeaponDesc,aWLM,z状态表_State_A.csv,374,State,WeaponDesc,,打出后消耗，但是会将 [StateArg1] 张临时原始复制进入超维空间。,"When you play this card, add [StateArg1] copies of it to Temporary <DimensionalSpaceIconKeywords:Ultra Space> slots."
State_2452_Desc,aVYH,z状态表_State_A.csv,375,State,Desc,,打出后获得 [StateArg1] 点力量。,"When you play this card, gain [StateArg1] <PowerIconKeywords:STR> after its effects resolve."
State_3564_Desc,aXpj,z状态表_State_A.csv,376,State,Desc,,打出后获得 [StateArg1] 点临时力量，该刻印卡牌也能享受力量加成。,"When you play this card, first gain [StateArg1] Temp. <PowerIconKeywords:STR>, then resolve the card's effects. (Its DMG effects will benefit from this STR.)"
State_3236_Desc,aWTL,z状态表_State_A.csv,377,State,Desc,,打出后其他唤醒体获得 [StateArg1] 狂气。,"When you play this card, increase all other Awakeners' Aliemus by <Energy:[StateArg1]>."
State_2722_Desc,aWrV,z状态表_State_A.csv,378,State,Desc,,打出后将 [StateArg1] 张 「灵感」 洗入抽牌堆。「灵感」：获得 1 算力，抽 1 张牌，保留，消耗。,"When you play this card, shuffle [StateArg1] <DerivativeCardKeywords_4:""Insight""> into the Draw Pile."
State_2990_Desc,aWGi,z状态表_State_A.csv,379,State,Desc,,打出后使所有敌人失去 [StateArg1] 点临时力量。,"When you play this card, inflict [StateArg1] Temp. <ExhaustionIconKeywords:STR▼> on all enemies."
TipsType_10396_Desc,bmmk,t提示信息_TipsType_C.csv,518,TipsType,Desc,,已成功刻印,Orison successfully engraved
TipsType_10612_Desc,bmCE,t提示信息_TipsType_C.csv,735,TipsType,Desc,,所有卡牌都已刻印,All cards are already engraved.
LanguageConfig_RuneGain_Title_CN,aHck,d多语言_LanguageConfig_C.csv,113,LanguageConfig,CN,,选择1张卡牌镶嵌刻印,Choose a card to Engrave
LanguageConfig_EnchantmentAwardTitle_CN,aGKx,d多语言_LanguageConfig_C.csv,476,LanguageConfig,CN,,选择一张卡牌镶嵌刻印,Choose a card to Engrave
LanguageConfig_EnchantmentAwardTitle2_CN,aGKw,d多语言_LanguageConfig_C.csv,477,LanguageConfig,CN,,选择两张卡牌镶嵌刻印,Choose two cards to Engrave
LanguageConfig_EnchantmentAwardFull_CN,aGKu,d多语言_LanguageConfig_C.csv,479,LanguageConfig,CN,,所有卡牌均已镶嵌刻印,All cards are already engraved.
LanguageConfig_EnchantmentAwardButton_CN,aGKt,d多语言_LanguageConfig_C.csv,480,LanguageConfig,CN,,刻印,Engrave
LanguageConfig_EnchantmentAwardUncheck_CN,aGKy,d多语言_LanguageConfig_C.csv,483,LanguageConfig,CN,,请选择一张卡牌镶嵌刻印,Choose a card to Engrave
LanguageConfig_StoreEnchantmentConfirmTitle_CN,aHhB,d多语言_LanguageConfig_C.csv,510,LanguageConfig,CN,,确定刻印此卡,Engrave this card
LanguageConfig_Card_Select_Up_Tips1_CN,aGEZ,d多语言_LanguageConfig_C.csv,725,LanguageConfig,CN,,选择 1 张已镶嵌刻印卡牌对其刻印升级,Choose an Engraved card to enhance its Orison
LanguageConfig_BenyuanDuoerHuodong2_CN,aGBU,d多语言_LanguageConfig_C.csv,2768,LanguageConfig,CN,,选择 3 张指令卡赋予「合奏」刻印。,"Choose 3 Command cards to engrave the ""Ensemble"" Orison."
