普通开场,拉蒙娜,Ramona,PVPOpeningVoice_100050_AwakerVoiceContent,我将以推演辨明前路。,推論から進むべき道を見定めましょう。
思考,法洛斯,Faros,PVPOpeningVoice_100121_AwakerVoiceContent,故国的门扉究竟在何方……,祖国に通じる門は、いったいどこにあるのでしょう……
催促,法洛斯,Faros,PVPOpeningVoice_99925_AwakerVoiceContent,快些，快些回应故国的召唤吧！,早く、早く祖国の呼び声に応えなければ！
必杀,法洛斯,Faros,PVPOpeningVoice_99885_AwakerVoiceContent,感受故国的伟岸！,祖国の偉大さを感じるがいい！
错误,法洛斯,Faros,PVPOpeningVoice_100013_AwakerVoiceContent,不，没有回应，故国抛弃了我……,何の応えもない……祖国はわたくしを見捨てたのね……
死亡,法洛斯,Faros,PVPOpeningVoice_100119_AwakerVoiceContent,归……乡……,祖国へ……帰……
普通开场,珊,Sanga,PVPOpeningVoice_100030_AwakerVoiceContent,哎呀哎呀，都是很好的雕刻素材呢……,ああ、どれも素晴らしい彫刻の素材ね……
角色关系对话2-莉兹,珊,Sanga,PVPOpeningVoice_99952_AwakerVoiceContent,如此美丽、纤细而脆弱的身姿，与卡拉拉大理石的色泽多么相配……,なんて美しく、繊細で儚い姿なのかしら。カララ大理石の色合いにとてもよく似合うわ……
,莉兹,Liz,PVPOpeningVoice_99802_AwakerVoiceContent,承蒙夸赞，您是想……邀请我作雕塑的模特吗？,光栄だわ。もしかして……私を彫刻のモデルにしてくださるの？
角色关系对话4-克珀珊特,珊,Sanga,PVPOpeningVoice_100153_AwakerVoiceContent,直面闪电的领航者，多么令人感动的雕塑主题。,稲妻に立ち向かう航法士、なんとも感動的な彫刻のテーマね。
,克珀珊特,Corposant,PVPOpeningVoice_99876_AwakerVoiceContent,谢谢，这是要在哪个公园建一座城市雕像吗？,ありがとうございます。これはどこかの公園に都市のモニュメントを建てる計画なのでしょうか？
思考,珊,Sanga,PVPOpeningVoice_99774_AwakerVoiceContent,灵感出现，亦需要细细打磨……,インスピレーションが沸いたら、丁寧に磨き上げないと……
催促,珊,Sanga,PVPOpeningVoice_99863_AwakerVoiceContent,浪费灵感的每一分钟，都是对艺术的不尊重。,インスピレーションを無駄にする時間はすべて、芸術への冒涜よ。
必杀,珊,Sanga,PVPOpeningVoice_100020_AwakerVoiceContent,欣赏吧，这至美之物！,堪能しなさい、この至高の美を！
错误,珊,Sanga,PVPOpeningVoice_100144_AwakerVoiceContent,平庸的失败之作，没有存在的必要。,平凡な失敗作に、存在する価値はないわ。
死亡,珊,Sanga,PVPOpeningVoice_99762_AwakerVoiceContent,献身于美……,すべては美のために……
普通开场,凯刻斯,Caecus,PVPOpeningVoice_100078_AwakerVoiceContent,我会保护你的，以我的血脉起誓。,お前を守ってやる。この血脈に誓ってな。
角色关系对话2-希莱斯特,凯刻斯,Caecus,PVPOpeningVoice_100029_AwakerVoiceContent,真的什么愿望都能实现吗？算了，这样的捷径想想也不符合成为强者的规律。,本当にどんな願いでも叶うのか？……いや、止めておこう。考えてみれば、そんな近道は強者の道理に反する。
,希莱斯特,Celeste,PVPOpeningVoice_100117_AwakerVoiceContent,所以……你还没有说你的愿望是什么？,ええと……あなたの願いは何か、まだ聞いていなかったよね？
角色关系对话4-希洛,希洛,Helot,PVPOpeningVoice_100138_AwakerVoiceContent,如何变强？一颗全心全意战斗的心。,どうすれば強くなれるかって？必要なのは、全身全霊で戦う心よ。
,凯刻斯,Caecus,PVPOpeningVoice_99790_AwakerVoiceContent,全心全意……看来我还是杂念太多了。,全身全霊か……やっぱり、僕にはまだ雑念が多いようだな。
思考,凯刻斯,Caecus,PVPOpeningVoice_99831_AwakerVoiceContent,这样的难题也是历练的一种……,このような難題も、試練の一種というわけか……
催促,凯刻斯,Caecus,PVPOpeningVoice_100147_AwakerVoiceContent,尽管出手吧，反正最终的胜利会由我带来！,さあ、かかってこい。どうせ最後には僕が勝つんだからな！
必杀,凯刻斯,Caecus,PVPOpeningVoice_99819_AwakerVoiceContent,我会让小瞧我的人付出代价！,僕を侮った報いを受けろ！
错误,凯刻斯,Caecus,PVPOpeningVoice_100129_AwakerVoiceContent,可恶，为什么，血脉还是没有变化……,くそっ、どうして血脈の力が目覚めないんだ……
死亡,凯刻斯,Caecus,PVPOpeningVoice_99832_AwakerVoiceContent,潮水的声音……,潮の……音が……
普通开场,希莱斯特,Celeste,PVPOpeningVoice_99741_AwakerVoiceContent,启航吧，我已为你祈祷。,出航しよう、祈りはもう済ませたわ。
角色关系对话3-克珀珊特,克珀珊特,Corposant,PVPOpeningVoice_100058_AwakerVoiceContent,护佑归航，真是伟大而美好的愿望啊……,帰航の無事を願うとは、なんと壮大で美しい祈りでしょうか……
,希莱斯特,Celeste,PVPOpeningVoice_100190_AwakerVoiceContent,你也是远航的人吗？那么，我也会为你祈祷的。,あなたも遠い船旅に出るの？なら、私もあなたの無事を祈るわ。
思考,希莱斯特,Celeste,PVPOpeningVoice_100174_AwakerVoiceContent,如果这是你的愿望，我会尽力。,それがあなたの願いなら、私は全力を尽くすわ。
催促,希莱斯特,Celeste,PVPOpeningVoice_99986_AwakerVoiceContent,要尽快实现啊……,願いが早く叶いますように……
必杀,希莱斯特,Celeste,PVPOpeningVoice_100201_AwakerVoiceContent,扬起风帆！,帆を上げて！
错误,希莱斯特,Celeste,PVPOpeningVoice_99922_AwakerVoiceContent,不是这样的愿望？我，理解错了吗……,こういう願いではなかったの？私が聞き間違えたのかな……
死亡,希莱斯特,Celeste,PVPOpeningVoice_100173_AwakerVoiceContent,船……还是沉没了……,船は……沈んでしまったのね……
普通开场,克珀珊特,Corposant,PVPOpeningVoice_99904_AwakerVoiceContent,我将以炬火照亮前路！,私が灯火で進むべき道を照らします！
角色关系对话2-奥尔拉,奥尔拉,Horla,PVPOpeningVoice_100008_AwakerVoiceContent,直面闪电的引航者，多么勇敢，第一次听到你的故事时我甚至为此流下眼泪。,稲妻に立ち向かう航法士とは、なんと勇敢なのでしょう。あなたの物語を初めて伺った時、わたくしは思わず涙をこぼしました。
,克珀珊特,Corposant,PVPOpeningVoice_100183_AwakerVoiceContent,感谢你的赞美，但不必为我的命运惋惜，我以此为荣，多愁善感的小姐。,お褒めいただきありがとうございます。ですが、私の運命を憐れむ必要はありません。私はこれを誇りに思っていますから。
思考,克珀珊特,Corposant,PVPOpeningVoice_99858_AwakerVoiceContent,接下来，船舵应该左打10度还是15度呢……,次に、舵は左に10度切るべきか、それとも15度か……
催促,克珀珊特,Corposant,PVPOpeningVoice_100216_AwakerVoiceContent,该扬起风帆了。,帆を上げる時です。
必杀,克珀珊特,Corposant,PVPOpeningVoice_99752_AwakerVoiceContent,我的船队永远不会沉没！,我が船は、決して沈まない！
错误,克珀珊特,Corposant,PVPOpeningVoice_99871_AwakerVoiceContent,船头的方向偏了……,船首の向きがずれましたか……
死亡,克珀珊特,Corposant,PVPOpeningVoice_100175_AwakerVoiceContent,青蓝的闪光，熄灭了……,蒼き閃光が、消えてしまった……
普通开场,艾继丝,Aigis,PVPOpeningVoice_100084_AwakerVoiceContent,艾……艾继丝会努力的！,あ……アイギス、頑張ります！
角色关系对话1-詹金,詹金,Jenkin,PVPOpeningVoice_100157_AwakerVoiceContent,抬起头来，艾继丝！让大家看看你的厉害！,顔を上げろ、アイギス！みんなにあんたの力を見せてやれ！
,艾继丝,Aigis,PVPOpeningVoice_99915_AwakerVoiceContent,呀，你，你小点声呀！,ちょ、ちょっと、ジェンキン！声が大きいわ！
思考,艾继丝,Aigis,PVPOpeningVoice_99920_AwakerVoiceContent,这个……莎拉小姐没有教过……,えっと……これはサラさんにも教わっていません……
催促,艾继丝,Aigis,PVPOpeningVoice_99997_AwakerVoiceContent,请继续吧！艾继丝能坚持住！,続けてください！アイギスはまだ頑張れます！
必杀,艾继丝,Aigis,PVPOpeningVoice_99795_AwakerVoiceContent,都停在那里！,止まってください！
错误,艾继丝,Aigis,PVPOpeningVoice_100026_AwakerVoiceContent,啊，艾继丝又给大家添麻烦了吗……,あ、アイギスは、また皆さんに迷惑をかけてしまったのでしょうか……
死亡,艾继丝,Aigis,PVPOpeningVoice_100148_AwakerVoiceContent,对不起……,ごめんなさい……
普通开场,泰旖丝,Thais,PVPOpeningVoice_99887_AwakerVoiceContent,哎呀，你又在邀请我了吗？,あら、また私を誘っているの？
角色关系对话3-萨尔瓦多,泰旖丝,Thais,PVPOpeningVoice_100017_AwakerVoiceContent,居然有神明要求信徒抛却所有欲望，真是无趣的信仰啊。,神が信徒にあらゆる欲を捨てよと要求するなんて、なんて退屈な信仰かしら。
,萨尔瓦多,Salvador,PVPOpeningVoice_100152_AwakerVoiceContent,我并非没有欲望，女士，我渴求着抹去尘世所有的苦痛，我期盼着众生皆能分得圣杯中满是福祉的甘露。,私とて、欲望がないわけではありません。この世のすべての苦しみを拭い去りたいと渇望し、衆生が幸福に満ちた聖杯の甘露を分かち合えることを願っているのです。
角色关系对话4-奥瑞塔,泰旖丝,Thais,PVPOpeningVoice_99901_AwakerVoiceContent,这样的存在也算是繁衍的一种，真是可爱呢。,これも一種の繁殖と言えるわね。本当に可愛らしいわ……
,奥瑞塔,Aurita,PVPOpeningVoice_99875_AwakerVoiceContent,繁衍？什么是繁衍，奥瑞塔喜欢繁衍很多很多的伙伴！,繁殖？繁殖って、なあに？オレッタは仲間をいっぱい、いーっぱい増やすの、大好き！
思考,泰旖丝,Thais,PVPOpeningVoice_99979_AwakerVoiceContent,真是令人纠结的选择，虽然我很想全都要呢……,なんて悩ましい選択かしら。本当は全部欲しいくらいなのに……
催促,泰旖丝,Thais,PVPOpeningVoice_99806_AwakerVoiceContent,快些靠近我吧，我已经等不及了~,早く私の元へいらっしゃい、もう待ちきれないわ～
必杀,泰旖丝,Thais,PVPOpeningVoice_100069_AwakerVoiceContent,饮下母树甘美的汁液吧！,母樹の甘美な樹液を味わいなさい！
错误,泰旖丝,Thais,PVPOpeningVoice_99967_AwakerVoiceContent,哎呀，好像有些玩过头了……,あら、ちょっとはしゃぎすぎたかしら……
死亡,泰旖丝,Thais,PVPOpeningVoice_99777_AwakerVoiceContent,尚未……播种……,まだ……種が……
普通开场,萨尔瓦多,Salvador,PVPOpeningVoice_99976_AwakerVoiceContent,我将听从你的指引，苍白的使者。,私はあなたの導きに従います、白き御使いよ。
角色关系对话4-杜勒赛因,杜勒赛因,Doresain,PVPOpeningVoice_100009_AwakerVoiceContent,嗯……赞美生命的信仰，一如既往的没有什么新意又无聊啊。,ふむ……生命を讃える信仰ですか。相変わらず目新しさがなく、退屈ですね。
,萨尔瓦多,Salvador,PVPOpeningVoice_99757_AwakerVoiceContent,听说您为死去的亡者赐予了归宿与意义，这也不失为对生命的一种救赎。,あなたが亡者に安らぎと意義を与えていると聞きました。それもまた、生命に対する一種の救済と言えるでしょう。
思考,萨尔瓦多,Salvador,PVPOpeningVoice_99902_AwakerVoiceContent,一切救赎的旨意早已记于父的圣言之中……,すべての救済の御心は、すでに父なる神の御言葉に記されています……
催促,萨尔瓦多,Salvador,PVPOpeningVoice_100102_AwakerVoiceContent,不必忧心，仁慈的父终会消解苦难。,憂うことはありません。慈悲深き父なる神が必ずや苦難を取り除いてくださるでしょう。
必杀,萨尔瓦多,Salvador,PVPOpeningVoice_99921_AwakerVoiceContent,聆听父神的教诲吧！,父なる神の御言葉に耳を傾けよ！
错误,萨尔瓦多,Salvador,PVPOpeningVoice_99923_AwakerVoiceContent,这或许是不必要的争斗……,これは、きっと不要な争いなのでしょう……
死亡,萨尔瓦多,Salvador,PVPOpeningVoice_100042_AwakerVoiceContent,父神在呼唤我……,父なる神が、私を呼んでいます……
普通开场,索蕾尔,Sorel,PVPOpeningVoice_100108_AwakerVoiceContent,为了你，我可是盛装出席而来。,あなたのために、特別に正装してまいりました。
角色关系对话3-达芙黛尔,索蕾尔,Sorel,PVPOpeningVoice_99829_AwakerVoiceContent,真应该让伦蒂尼恩的贵族们来您的店里看看，像这样有多少财富也买不了的宝物，才是货真价实的奢侈品啊。,本当に、ロンディニウムの貴族たちにも、ぜひあなたのお店をご覧いただきたいものですね。このように、どれほど富を積んでも手に入れることができない宝物こそ、真の贅沢品と呼べるのですから。
,达芙黛尔,Daffodil,PVPOpeningVoice_100015_AwakerVoiceContent,过奖了，小店只是公平交易而已，要是来了太多只看不买的客人，我也是会头疼的呢。,褒めすぎですわ。当店は、ただ公正な取引をしているだけです。もっとも、見るだけで買わないお客様がたくさんいらしても、それはそれで頭が痛いことではありますが。
角色关系对话4-旺达,索蕾尔,Sorel,PVPOpeningVoice_99813_AwakerVoiceContent,恕我直言，您对权力的态度有些过于粗暴了，若只靠暴力与恐惧筑起宝座，那宝座也总有一天会因恐惧滋生的愤怒而坍塌。,失礼ながら、あなたの権力に対する考え方は少々乱暴過ぎます。暴力と恐怖のみで玉座を築いたとしても、いずれその恐怖から生まれた怒りによって崩れ落ちるでしょう。
,旺达,Wanda,PVPOpeningVoice_100222_AwakerVoiceContent,那又如何？羔羊之间有怎样的法则，我不在乎，也不必遵守。,それがどうしたというんだい？子羊同士の掟など、あたしには関係ないし、従う必要もないね。
思考,索蕾尔,Sorel,PVPOpeningVoice_100044_AwakerVoiceContent,让各方宾客全部满意，才是沙龙主人的能力所在。,すべてのゲストを満足させてこそ、ホストとしての力量が示されるのです。
催促,索蕾尔,Sorel,PVPOpeningVoice_100202_AwakerVoiceContent,请继续宴会吧，还是说，我有哪里招待不周吗？,どうぞ宴を続けてください。それとも、わたくしに何か不手際でもありましたか？
必杀,索蕾尔,Sorel,PVPOpeningVoice_100054_AwakerVoiceContent,亲吻这红色的裙摆！,跪き、深紅のドレスの裾に口づけなさい！
错误,索蕾尔,Sorel,PVPOpeningVoice_99836_AwakerVoiceContent,衣服不小心弄脏了，这可不够优雅。,うっかり服を汚してしまうとは、優雅さに欠けますね。
死亡,索蕾尔,Sorel,PVPOpeningVoice_99898_AwakerVoiceContent,如此不留情面，我可是好好记住了……,その非常な仕打ち……しっかり覚えておきます……
普通开场,希洛,Helot,PVPOpeningVoice_99807_AwakerVoiceContent,战士的剑，现在供你驱使。,戦士の剣、これよりお前のために振るおう。
角色关系对话2-血链·希洛,血链·希洛,Helot: Catena,PVPOpeningVoice_99935_AwakerVoiceContent,天真、软弱、无能，你，赢不了我！,無知で弱く、無能なお前が、私に勝てるものか！
,希洛,Helot,PVPOpeningVoice_100032_AwakerVoiceContent,那就来试试！,だったら、試してみればいい！
角色关系对话4-尤乌哈希,希洛,Helot,PVPOpeningVoice_100143_AwakerVoiceContent,你，为什么会甘愿成为供人驱使的奴隶？,お前は、なぜ人に使われるだけの奴隷に甘んじている？
,尤乌哈希,Uvhash,PVPOpeningVoice_99982_AwakerVoiceContent,喝谁的血都一样，况且……我可以随时扭断他们的脖子？,誰の血を吸おうと同じことだ。それに……奴らの首など、いつでもへし折ってやれるだろ？
思考,希洛,Helot,PVPOpeningVoice_100204_AwakerVoiceContent,我的剑应斩向何处，才能暂消胸中焚烧的火焰……,この剣はどこへ向ければ、胸を焼く炎を一時でも鎮めることができるのか……
催促,希洛,Helot,PVPOpeningVoice_99974_AwakerVoiceContent,复仇之剑，不应犹豫。,復讐の剣に躊躇は無用よ。
必杀,希洛,Helot,PVPOpeningVoice_100178_AwakerVoiceContent,品尝我的怒火吧！,我が怒りを味わえ！
错误,希洛,Helot,PVPOpeningVoice_99977_AwakerVoiceContent,打偏了……我的力量还不够吗……,外した……私の力はまだ足りないのか……
死亡,希洛,Helot,PVPOpeningVoice_99907_AwakerVoiceContent,复仇之火不会熄灭……,復讐の炎は、決して消えはしない……
普通开场,血链·希洛,Helot: Catena,PVPOpeningVoice_100142_AwakerVoiceContent,我来了，准备看到一地废墟吧。,私が来たからには、辺り一帯が瓦礫の山と化す覚悟をしておけ。
角色关系对话3-雷娅,血链·希洛,Helot: Catena,PVPOpeningVoice_100047_AwakerVoiceContent,怎么会有这样纠缠不休又砸不烂的东西？真是恶心……,こんなにもしつこくて、叩き潰しても壊れない奴がいるのか……本当に気持ち悪い。
,雷娅,Leigh,PVPOpeningVoice_100184_AwakerVoiceContent,太棒了，这种级别的痛苦真是太棒了！感谢你的馈赠，好心人！,ああ、たまらない……これほどの痛み、最高よ！素敵な贈り物をありがとう、親切な人！
角色关系对话4-克莱门汀,血链·希洛,Helot: Catena,PVPOpeningVoice_100151_AwakerVoiceContent,我讨厌你的嘴脸，你那副温柔的样子和当初我的养母一样虚伪。,私はお前の顔が嫌いだ。その優しいふりをする様子は、かつての私の義母と同じくらい偽善的だ。
,克莱门汀,Clementine,PVPOpeningVoice_100045_AwakerVoiceContent,看来你经历过很严重的创伤呢，或许都讲出来你会好受一些？,どうやら、あなたは相当つらい経験をされてきたようですね。全部話せば、少しは楽になるかもしれませんよ？
思考,血链·希洛,Helot: Catena,PVPOpeningVoice_100207_AwakerVoiceContent,要扭断脖子，还是捅穿心脏呢……,首をへし折るか、それとも心臓を貫くか……
催促,血链·希洛,Helot: Catena,PVPOpeningVoice_99822_AwakerVoiceContent,我已经迫不及待将你的鲜血涂在我的链条上了……,早くお前の血で私の鎖を染めたくて、待ちきれないな……
必杀,血链·希洛,Helot: Catena,PVPOpeningVoice_99792_AwakerVoiceContent,求饶也没用，在见到我的一刻，你就该想到死亡的结局！,命乞いなど無駄だ！私に会った瞬間から、お前は死の結末を覚悟すべきだったな！
错误,血链·希洛,Helot: Catena,PVPOpeningVoice_100109_AwakerVoiceContent,这次没有砸扁你的脑袋，下次可不会了……,今回は頭を潰さずに見逃してやるが、次はこうはいかない……
死亡,血链·希洛,Helot: Catena,PVPOpeningVoice_99841_AwakerVoiceContent,绝不原谅……,絶対に許さない……
普通开场,尤乌哈希,Uvhash,PVPOpeningVoice_100046_AwakerVoiceContent,只要不断给我血，我就能一直为你打下去。,血を与え続けてくれる限り、俺はお前のために戦おう。
角色关系对话4-雷娅,雷娅,Leigh,PVPOpeningVoice_100115_AwakerVoiceContent,啊啊，尤乌哈希大人，这次您还想要我的牙齿吗，或者手指、耳朵……都可以的！,ああ、ユウハシュ様、今度は私の歯をお望みですか？それとも指や耳でも……何でも差し上げます！
,尤乌哈希,Uvhash,PVPOpeningVoice_100211_AwakerVoiceContent,我什么都不想要，离我远点！,欲しいものなどない、俺から離れろ！
思考,尤乌哈希,Uvhash,PVPOpeningVoice_99968_AwakerVoiceContent,直接撕掉他的头怎么样？,いっそ、奴の頭を引きちぎるのはどうだ？
催促,尤乌哈希,Uvhash,PVPOpeningVoice_99884_AwakerVoiceContent,鲜血的味道，我已经等不及了！,鮮血の味……もう待ちきれないな！
必杀,尤乌哈希,Uvhash,PVPOpeningVoice_100122_AwakerVoiceContent,哈哈哈哈哈，杀，杀！,ははははは、殺せ、殺せ！
错误,尤乌哈希,Uvhash,PVPOpeningVoice_100063_AwakerVoiceContent,没有血？怎么会有人没有血……,血がない？血がない人間などいるはずか……
死亡,尤乌哈希,Uvhash,PVPOpeningVoice_100018_AwakerVoiceContent,战士，就该在战场站立到最后一刻……,戦士たるもの、最後の瞬間まで戦場に立ち続けるべきだ……
普通开场,雷娅,Leigh,PVPOpeningVoice_100156_AwakerVoiceContent,不要怜惜，请尽情地伤害我吧！,遠慮はいらないよ、思いっきり痛めつけて！
角色关系对话3-阿格里帕,雷娅,Leigh,PVPOpeningVoice_100136_AwakerVoiceContent,迷宫之主大人，我愿意做您的奴隶！那么您能够每天奖励我两个小时……不，三个小时的鞭打吗？,迷宮の主様、私は喜んであなたの奴隷になります！つきましては、ご褒美として毎日2時間……いえ、3時間の鞭打ちをいただけますか？
,阿格里帕,Agrippa,PVPOpeningVoice_100160_AwakerVoiceContent,那当然……什么？三个小时？这也太累了吧！,もちろん……って、え？3時間だって？そんなの、こっちが疲れちゃうじゃない！
角色关系对话4-艾瑞卡,雷娅,Leigh,PVPOpeningVoice_100052_AwakerVoiceContent,如果向机械人偶下达指令的话，可以获得鞭打的疼痛吗？,この機械人形に命令を出せば、鞭打ちの痛みを味わえるかな？
,艾瑞卡,Erica,PVPOpeningVoice_99867_AwakerVoiceContent,当然，我会打死死死死——抱歉，系统错误，您刚才提交的申请不在艾瑞卡的服务范围内。,もちろんです。殺して、殺し、殺——申し訳ありません。システムエラーです。先ほどの申請は、エリカのサービス対象外です。
思考,雷娅,Leigh,PVPOpeningVoice_99756_AwakerVoiceContent,怎样做才能获得更多的疼痛呢……,もっと痛くしてもらうには、どうしたらいいのかな……
催促,雷娅,Leigh,PVPOpeningVoice_99918_AwakerVoiceContent,血或者疼痛，您总要给我一个呀……,血でも痛みでも、どちらかひとつは私に与えて……
必杀,雷娅,Leigh,PVPOpeningVoice_99889_AwakerVoiceContent,这样甘美的享受，我会慷慨分享的！,これほど甘美な快楽、あなたにも喜んで分け与えるよ！
错误,雷娅,Leigh,PVPOpeningVoice_99860_AwakerVoiceContent,呀，太轻了，完全没有感觉啊。,もう、軽すぎて、これではまったく感じないよ。
死亡,雷娅,Leigh,PVPOpeningVoice_99954_AwakerVoiceContent,我愿意领受失败的惩罚……,私は喜んで敗北の罰を受け入れます……
普通开场,菲茵特,Faint,PVPOpeningVoice_100161_AwakerVoiceContent,我不能离你们太近……,私はあなたたちにあまり近付けないんです……
角色关系对话1-汀克特,汀克特,Tinct,PVPOpeningVoice_100082_AwakerVoiceContent,尽情释放吧，姐姐，让他们看看你的色彩！,思いっきり解き放って、姉さま！皆に貴方の輝きを見せてあげて！
,菲茵特,Faint,PVPOpeningVoice_99970_AwakerVoiceContent,啊啊汀克特！不要突然喊出这种令人羞耻的话啊……,ああ、ティンクト！そんな恥ずかしいことを急に叫ばないで……
角色关系对话2-温柯尔,温柯尔,Winkle,PVPOpeningVoice_100126_AwakerVoiceContent,可以借用一下你的壳吗？我想研究一种仿生结构，这样我的定位仪也可以像摇篮一样舒适了。,君の殻を少し借りてもいいかな？バイオニック構造の研究をしたいんだ。そうすれば、私の測位システムも揺りかごのように快適になると思うから。
,菲茵特,Faint,PVPOpeningVoice_99797_AwakerVoiceContent,可是，太靠近的话，你的能量会被吸走……,でも、近づきすぎると、あなたの精気が吸い取られてしまうかもしれません……
角色关系对话3-杜勒赛因,杜勒赛因,Doresain,PVPOpeningVoice_100177_AwakerVoiceContent,吸收了如此多的生命力量，却仍然如此娇小的身躯究竟会是什么味道呢？请务必让我在您的终局之后品尝一番。,これほど多くの生命力を吸収していながら、依然としてか弱いその身体は、いったいどのような味がするのでしょう？あなたが最期を迎えた暁には、ぜひわたくしに味わわせてください。
,菲茵特,Faint,PVPOpeningVoice_99851_AwakerVoiceContent,虽然听不懂你在说什么，但让人感觉很不舒服呢……,何を言っているのかよく分かりませんが、とても不快な感じがします……
角色关系对话4-莉兹,菲茵特,Faint,PVPOpeningVoice_99897_AwakerVoiceContent,多么修长的四肢，舒展的身体……,なんて長くてしなやかな手足、伸びやかな身体……
,莉兹,Liz,PVPOpeningVoice_99850_AwakerVoiceContent,你的身体也很美，如果你想学习舞蹈，我可以教你，你也可以做到的。,あなたの身体も美しいわ。もしダンスを習いたいのなら、私が教えてあげる。きっとあなたにもできるようになるわ。
思考,菲茵特,Faint,PVPOpeningVoice_100186_AwakerVoiceContent,我会保护你的，即使身处壳中。,たとえ殻の中にいても、私はあなたを守ります。
催促,菲茵特,Faint,PVPOpeningVoice_99814_AwakerVoiceContent,我快要无法控制吸取的冲动了……,精気を吸い取りたい衝動が、抑えられなくなりそうです……
必杀,菲茵特,Faint,PVPOpeningVoice_99820_AwakerVoiceContent,注视我独一无二的色彩吧！,私だけの輝きを、その目に焼きつけて！
错误,菲茵特,Faint,PVPOpeningVoice_100104_AwakerVoiceContent,不小心又吸收了能量……我再离远一点！,うっかり吸いすぎてしまいました……ごめんなさい、もう少し離れます！
死亡,菲茵特,Faint,PVPOpeningVoice_100024_AwakerVoiceContent,下次，让我走出摇篮吧……,次は、私を揺りかごから、外に出してください……
普通开场,阿格里帕,Agrippa,PVPOpeningVoice_99969_AwakerVoiceContent,伟大的迷宫之神降临了，颤抖吧奴隶们！,偉大なる迷宮の神の降臨に震えなさい、奴隷ども！
角色关系对话4-旺达,阿格里帕,Agrippa,PVPOpeningVoice_99933_AwakerVoiceContent,喂，教教我，怎样才能获得那么多的奴隶？,ちょっと、教えてよ。どうすれば、あんなにたくさんの奴隷を手に入れられるの？
